rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
58,147,0.923077,64,gelu,0.275119,['kings'],2.28077,0.00313653,21,True,4.00077e-07,7.9
59,151,0.923077,16,gelu,0.604096,['kings'],2.69358,0.000507518,81,True,9.37618e-07,30.5
60,154,0.923077,16,gelu,0.639232,['kings'],3.91281,0.00156537,76,True,4.98328e-07,31.6
61,160,0.923077,16,gelu,0.547124,['kings'],4.87384,0.00273962,86,True,1.70596e-06,33.1
62,161,0.923077,16,gelu,0.334449,['kings'],1.52422,0.00100888,76,True,7.61842e-07,29.5
63,162,0.923077,16,gelu,0.328721,['kings'],1.65888,0.00131544,81,True,6.73431e-07,31.3
64,166,0.923077,16,gelu,0.390121,['kings'],1.0151,0.00083474,81,True,5.97172e-07,30.1
65,168,0.923077,64,gelu,0.430297,['kings'],1.77856,0.00110874,86,True,4.43808e-06,22.9
66,173,0.923077,16,gelu,0.312884,['kings'],2.35925,0.0014809,81,True,5.2254e-07,27.9
67,175,0.923077,16,gelu,0.617501,['kings'],1.57305,0.000484664,86,True,2.02727e-06,31.6
68,178,0.923077,16,gelu,0.518291,['kings'],0.559429,0.00121398,81,True,7.79249e-07,31.9
69,182,0.923077,16,gelu,0.588594,['kings'],1.79549,0.00207198,86,True,6.0319e-07,32.1
70,183,0.923077,16,gelu,0.607214,['kings'],3.19871,0.00095404,86,True,8.79748e-07,31.1
71,184,0.923077,16,gelu,0.633905,['kings'],2.85669,0.00139653,81,True,1.66627e-06,31.3
72,191,0.923077,16,gelu,0.630001,['kings'],3.07647,0.00132815,81,True,1.04454e-06,32.7
73,192,0.923077,16,gelu,0.613248,['kings'],2.88046,0.000875395,81,True,1.17787e-06,32.9
74,196,0.923077,16,gelu,0.53947,['kings'],2.46168,0.000751949,76,True,4.13316e-07,31.8
75,197,0.923077,64,gelu,0.360444,['kings'],1.6949,0.00151165,76,True,1.71116e-06,20.3
76,199,0.923077,16,gelu,0.299532,['kings'],1.52229,0.00060538,81,True,1.31282e-06,30.4
77,11,0.910256,16,gelu,0.180119,['kings'],0.13147,0.00078523,96,True,3.06041e-05,50.2
78,13,0.910256,16,gelu,0.311925,['kings'],2.16686,0.000329281,51,True,6.12053e-07,34.6
79,21,0.910256,16,gelu,0.214532,['kings'],0.209324,0.000878229,96,True,5.52081e-05,69.2
80,22,0.910256,16,gelu,0.168495,['kings'],1.75283,0.00089516,86,True,2.66438e-05,59.9
81,35,0.910256,32,gelu,0.440438,['ring'],2.69411,0.000406082,81,True,2.63903e-06,53.2
82,38,0.910256,32,gelu,0.399175,['star'],3.68358,0.00140079,76,True,1.45896e-07,52.5
83,39,0.910256,16,gelu,0.171807,['chain'],7.36157,0.000428831,91,True,1.28397e-08,63.9
84,45,0.910256,16,gelu,0.464126,['kings'],1.21751,0.00122952,31,True,1.00723e-06,30.0
85,51,0.910256,16,gelu,0.507994,['kings'],2.28434,0.000340605,71,True,1.43643e-06,66.5
86,54,0.910256,16,gelu,0.641109,['kings'],0.955753,0.00108126,76,True,6.46798e-07,64.8
87,56,0.910256,16,gelu,0.197725,['kings'],0.554748,0.000765125,91,True,7.50231e-07,166.5
88,59,0.910256,64,gelu,0.588983,['chain'],1.9595,0.00312459,81,True,2.00671e-05,123.8
89,71,0.910256,16,gelu,0.268389,['kings'],0.373319,0.000960231,86,True,0.000591081,175.1
90,72,0.910256,16,gelu,0.299788,['kings'],1.46256,0.00200373,91,True,1.00106e-06,167.8
91,73,0.910256,16,gelu,0.630201,['kings'],1.75997,0.000424397,76,True,4.66649e-07,181.7
92,83,0.910256,16,gelu,0.251912,['kings'],0.911003,0.000819319,91,True,3.15053e-07,29.6
93,88,0.910256,16,gelu,0.608593,['kings'],5.46393,0.000201673,76,True,1.21231e-06,32.2
94,90,0.910256,16,relu,0.323639,['kings'],3.21432,0.000290975,86,False,4.74872e-06,31.6
95,92,0.910256,16,gelu,0.215217,['kings'],2.74416,0.00113374,96,True,7.46725e-07,32.3
96,96,0.910256,32,gelu,0.567609,['ring'],1.91002,0.00139524,71,True,1.95879e-07,25.4
97,106,0.910256,16,gelu,0.264061,['kings'],1.71134,0.00238372,61,True,1.96967e-06,21.1
98,107,0.910256,16,gelu,0.31462,['kings'],2.07946,0.00155558,36,True,3.20278e-06,14.4
99,109,0.910256,16,relu,0.649351,['kings'],4.46411,0.000955173,61,False,7.74394e-06,31.6
100,113,0.910256,16,gelu,0.55481,['kings'],0.724397,0.000370587,91,True,5.36756e-07,31.4
101,115,0.910256,16,gelu,0.372839,['kings'],1.14315,0.00401193,86,True,4.6456e-06,29.4
102,120,0.910256,32,gelu,0.473968,['kings'],2.03095,0.00277045,71,True,1.01083e-05,22.2
103,121,0.910256,32,gelu,0.39065,['kings'],0.844648,0.000546306,81,True,7.55028e-07,26.0
104,130,0.910256,32,gelu,0.575694,['kings'],8.8845,0.00206452,51,True,2.81254e-06,24.6
105,132,0.910256,16,gelu,0.290106,['kings'],1.00966,0.000700808,96,True,4.84649e-07,36.8
106,140,0.910256,16,gelu,0.299957,['chain'],1.28163,0.00134763,71,True,1.43245e-06,25.1
