rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
110,83,0.897436,16,gelu,0.525134,"['grid', 'chain', 'horizontal', 'cross']",4.26103,0.000344159,51,False,4.47178e-07,53.7
111,85,0.897436,16,gelu,0.454867,"['grid', 'chain', 'horizontal', 'kings']",5.19888,0.000419207,61,False,1.98336e-07,49.0
112,87,0.897436,16,gelu,0.585436,"['grid', 'chain', 'horizontal', 'cross']",4.90156,0.000143909,91,True,1.07765e-07,55.4
113,94,0.897436,16,gelu,0.49144,"['grid', 'chain', 'horizontal', 'ring']",3.47845,0.000158264,41,False,1.31875e-05,45.5
114,101,0.897436,64,gelu,0.562293,"['grid', 'chain', 'horizontal', 'ring']",5.37829,6.73229e-05,71,False,1.23632e-06,26.0
115,102,0.897436,16,gelu,0.546063,"['grid', 'chain', 'horizontal', 'ring']",5.81571,4.15946e-05,61,False,2.02297e-06,41.2
116,103,0.897436,32,gelu,0.467972,"['grid', 'chain', 'horizontal', 'ring']",4.46167,6.94505e-05,71,False,4.61394e-07,31.0
117,105,0.897436,16,gelu,0.512129,"['grid', 'chain', 'horizontal', 'ring']",5.02717,8.76472e-05,41,False,6.59369e-07,43.0
118,106,0.897436,64,gelu,0.629446,"['grid', 'chain', 'horizontal', 'kings']",5.92706,0.000228502,56,False,1.08193e-06,26.3
119,108,0.897436,32,gelu,0.577185,"['grid', 'chain', 'horizontal', 'ring']",5.14718,0.000524864,81,False,5.49735e-07,31.9
120,139,0.897436,16,relu,0.444004,"['grid', 'chain', 'horizontal', 'kings']",9.83075,8.48835e-06,81,False,5.595e-08,41.2
121,147,0.897436,16,relu,0.4028,"['grid', 'chain', 'horizontal', 'kings']",6.98542,1.31769e-05,76,False,8.86792e-08,40.6
122,156,0.897436,16,relu,0.418611,"['grid', 'chain', 'horizontal', 'kings']",8.78013,5.15514e-05,81,True,3.68049e-08,41.9
