rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
158,86,0.884615,64,relu,0.679078,"['grid', 'chain', 'horizontal', 'ring']",6.56517,8.76935e-05,41,False,2.09267e-08,41.0
159,90,0.884615,64,gelu,0.567599,"['grid', 'chain', 'horizontal', 'cross']",4.64715,0.000225607,31,True,2.90437e-08,41.3
160,93,0.884615,64,relu,0.481089,"['grid', 'chain', 'horizontal', 'ring']",5.08736,4.3569e-05,36,True,4.93046e-07,41.2
161,97,0.884615,32,gelu,0.501347,"['grid', 'chain', 'horizontal', 'cross']",4.28183,0.000859799,26,False,1.38743e-08,25.5
162,114,0.884615,64,relu,0.321355,"['grid', 'chain', 'horizontal', 'cross']",6.00712,0.00367649,46,True,2.58386e-08,32.6
163,155,0.884615,64,relu,0.625499,"['grid', 'chain', 'horizontal', 'ring']",5.23249,0.00300595,41,True,2.58963e-07,40.8
164,159,0.884615,64,relu,0.106232,"['grid', 'chain', 'horizontal', 'cross']",4.5646,0.000425498,36,True,5.55936e-07,20.9
165,167,0.884615,64,relu,0.336799,"['grid', 'chain', 'horizontal', 'cross']",5.50031,0.00116384,41,True,3.19193e-08,24.3
166,178,0.884615,64,relu,0.164994,"['grid', 'chain', 'horizontal', 'ring']",5.16656,0.00197283,51,True,6.55835e-05,30.5
167,186,0.884615,64,relu,0.618579,"['grid', 'chain', 'horizontal', 'ring']",6.16614,0.000507959,46,False,1.40292e-07,44.0
168,11,0.871795,16,gelu,0.049031,"['grid', 'chain', 'horizontal', 'star']",6.77252,0.000541981,96,False,3.10356e-05,53.7
169,12,0.871795,16,relu,0.182201,"['grid', 'chain', 'horizontal', 'cross']",9.98007,9.80903e-05,36,False,2.95134e-07,36.0
170,17,0.871795,32,gelu,0.658247,"['grid', 'chain', 'horizontal', 'cross']",3.29388,0.00391478,16,False,9.95282e-06,26.7
171,21,0.871795,16,gelu,0.262942,"['grid', 'chain', 'horizontal', 'star']",1.39806,1.5385e-05,11,False,0.00015422,54.5
172,69,0.871795,64,gelu,0.436572,"['grid', 'chain', 'horizontal', 'cross']",0.520091,0.00497654,31,False,6.13303e-07,24.9
173,100,0.871795,64,gelu,0.622461,"['grid', 'chain', 'horizontal', 'vertical']",5.5476,0.000571936,31,True,6.53175e-08,30.2
174,66,0.858974,64,gelu,0.422227,"['grid', 'chain', 'horizontal', 'vertical']",4.42084,0.00279612,21,False,6.0375e-07,15.1
175,23,0.846154,32,gelu,0.12671,"['grid', 'chain', 'horizontal', 'star']",0.866184,2.83147e-06,11,False,6.01267e-08,45.5
176,160,0.846154,64,gelu,0.340656,"['grid', 'chain', 'horizontal', 'ring']",1.73127,0.000587815,41,False,1.90428e-05,29.1
177,10,0.833333,32,gelu,0.566703,"['grid', 'chain', 'horizontal', 'cross']",0.179619,0.000850624,1,False,0.000704183,4.0
178,55,0.833333,64,relu,0.69652,"['grid', 'chain', 'horizontal', 'ring']",5.55626,7.00605e-05,41,True,1.32329e-07,41.9
179,118,0.833333,64,gelu,0.585413,"['grid', 'chain', 'horizontal', 'cross']",0.381572,0.000502101,26,False,8.70498e-08,30.1
180,127,0.833333,64,relu,0.660844,"['grid', 'chain', 'horizontal', 'ring']",6.47923,0.00487517,46,False,1.29136e-08,40.9
181,109,0.807692,64,relu,0.633423,"['grid', 'chain', 'horizontal', 'kings']",2.9056,0.00223165,51,False,1.52438e-07,40.6
182,110,0.807692,64,gelu,0.613592,"['grid', 'chain', 'horizontal', 'ring']",5.8785,2.00963e-05,36,True,2.42475e-07,41.2
183,149,0.794872,64,gelu,0.54583,"['grid', 'chain', 'horizontal', 'ring']",4.73182,1.06656e-05,31,True,2.42175e-06,40.9
184,106,0.782051,64,gelu,0.664728,"['grid', 'chain', 'horizontal', 'ring']",1.38586,0.000488885,41,False,1.71434e-08,34.6
185,33,0.756410,64,gelu,0.40912,"['grid', 'chain', 'horizontal', 'star']",4.21008,1.82165e-06,6,False,0.000300306,41.1
186,80,0.743590,64,relu,0.4916,"['grid', 'chain', 'horizontal', 'vertical']",6.10958,4.67159e-06,91,True,8.64074e-08,41.2
187,8,0.730769,16,gelu,0.351875,"['grid', 'chain', 'horizontal', 'ring']",3.00878,2.72207e-07,26,False,3.06367e-06,54.3
188,190,0.730769,64,relu,0.473604,"['grid', 'chain', 'horizontal', 'ring']",4.88443,2.24663e-06,41,True,5.91085e-07,40.5
189,7,0.717949,32,relu,0.292188,"['grid', 'chain', 'horizontal', 'cross']",8.18015,1.99065e-07,86,False,1.36628e-06,45.2
190,124,0.705128,64,relu,0.421409,"['grid', 'chain', 'horizontal', 'ring']",6.02669,7.79466e-07,41,True,1.76877e-08,40.5
191,46,0.666667,64,relu,0.593823,"['grid', 'chain', 'horizontal', 'vertical']",4.59017,7.61682e-07,71,True,5.46433e-08,40.7
192,1,0.615385,64,gelu,0.41469,"['grid', 'chain', 'horizontal', 'ring']",4.5607,4.623e-07,76,False,6.78905e-07,39.5
193,9,0.461538,64,relu,0.0632028,"['grid', 'chain', 'horizontal', 'vertical']",3.67783,2.26094e-07,61,True,4.37604e-05,40.7
194,5,0.384615,64,relu,0.365913,"['grid', 'chain', 'horizontal', 'ring']",7.60785,4.80357e-08,56,True,3.68319e-05,24.0
195,148,0.371795,64,relu,0.447114,"['grid', 'chain', 'horizontal', 'ring']",5.98537,2.70637e-08,66,True,2.41593e-08,28.5
196,3,0.333333,64,relu,0.580116,"['grid', 'chain', 'horizontal', 'vertical']",0.452273,3.19386e-08,31,True,9.54804e-08,14.2
197,0,0.320513,64,relu,0.678937,"['grid', 'chain', 'horizontal', 'vertical']",8.66176,7.74476e-08,61,True,1.95172e-08,28.6
198,70,0.307692,64,gelu,0.554507,"['grid', 'chain', 'horizontal', 'vertical']",3.59645,7.38528e-08,11,True,3.89369e-07,6.8
199,2,0.282051,64,gelu,0.463766,"['grid', 'chain', 'horizontal', 'kings']",4.95177,3.22415e-06,1,True,4.0756e-08,2.9
200,26,0.282051,32,gelu,0.503373,"['grid', 'chain', 'horizontal', 'cross']",4.35422,1.00345e-08,46,True,2.58772e-06,22.4
